id_municipio,situacao,ano_atendimento,concessionaria,tecnologia,capacidade_backhaul,capacidade_ocupada,capacidade_disponivel
4203709,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4203808,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4203907,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4203956,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204004,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204103,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204152,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204178,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204194,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204202,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204251,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204301,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204350,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204400,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204459,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204509,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204558,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204608,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204707,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204756,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204806,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4204905,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205001,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205100,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205159,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205175,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205191,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205209,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205308,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205357,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205407,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205431,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205456,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205506,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205555,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205605,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205704,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205803,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4205902,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206009,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206108,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206207,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206306,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206405,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206504,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206603,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206652,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206702,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206751,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206801,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4206900,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207007,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207106,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207205,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207304,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207403,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207502,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207577,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207601,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207650,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207684,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207700,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207759,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207809,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4207908,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208005,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208104,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208203,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208302,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208401,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208450,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208500,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208609,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208708,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208807,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208906,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4208955,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209003,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209102,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209151,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209177,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209201,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209300,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209409,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209508,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209607,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209706,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209854,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4209904,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210001,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210035,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210050,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210100,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210209,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210308,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210407,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210506,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210555,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210605,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210704,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210803,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4210902,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211009,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211058,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211108,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211207,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211256,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211306,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211405,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211454,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211504,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211603,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211652,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211702,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211751,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211850,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211876,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211892,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4211900,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212007,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212056,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212106,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212205,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212239,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212254,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212270,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212304,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212403,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212601,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212700,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212809,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4212908,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213005,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213104,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213153,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213203,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213302,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213351,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213401,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213500,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213708,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213807,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4213906,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214003,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214102,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214151,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214201,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214300,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214409,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214508,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214607,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214706,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214805,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4214904,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215000,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215075,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215109,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215208,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215307,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215356,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215406,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215455,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215505,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215554,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215604,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215653,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215679,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215703,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215752,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215802,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4215901,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216008,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216057,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216107,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216206,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216255,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216305,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216354,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216404,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216503,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216602,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216701,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216800,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4216909,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217006,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217105,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217154,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217204,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217253,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217303,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217402,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217501,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217550,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217600,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217709,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217808,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217907,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4217956,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218004,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218103,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218202,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218301,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218350,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218400,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218509,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218608,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218707,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218756,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218806,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218855,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218905,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4218954,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219002,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219101,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219150,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219176,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219200,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219309,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219358,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219408,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219507,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219606,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219705,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4219853,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/SC,Não Informado,,,
4300034,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300109,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300208,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300307,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300406,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300505,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300570,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300604,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300646,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300703,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300802,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300851,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4300877,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301008,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301057,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301107,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301206,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301305,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301404,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301503,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301602,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301636,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301651,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301701,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301800,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301875,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4301909,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4302006,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
4302105,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/RS,Não Informado,,,
